Cluster,Date,Year,Teamleader,LULC,Subtype,Scientific_name,DBH,bole_height,total_height,crown_diameter,tree_condition_label,Stump
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Lannea kerstingii,10.2,1.5,4.5,3.5,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,13,1.7,4,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Lannea kerstingii,12.8,2,5,4,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Erythrococca bongensis,11,3,6,4,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euclea divinorum,10,3,8,4,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euclea divinorum,11,2,7,3,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Maytenus senegalensis,14.4,1.3,6,5,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,14,1.5,2.5,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,30.3,3.5,9,4,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum molle,11,2,6,3,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum molle,15,1.7,6,3.5,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Maytenus senegalensis,11,2,4.5,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,13,1.8,4.5,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Allophylus abyssinicus,11.2,1.6,4,3,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Lannea kerstingii,13.6,1.6,4.5,3,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Lannea kerstingii,10.6,1.7,3.5,2,Declining health,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,4.3,1.3,1.9,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,4.6,1.3,1.9,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,5.5,1.5,2.3,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,3.3,1.8,2.5,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euclea latidens,4.3,1.5,2.3,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euclea latidens,3.2,1.4,2,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euclea latidens,4,1.8,2,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euclea latidens,4.5,1.9,2.5,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euclea latidens,4.5,1.8,2.3,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euclea latidens,4,1.9,2.3,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Bridelia micrantha,13,,0.5,,,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Ekebergia capensis,13,1.3,4.3,2,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Harrisonia abysinica,5,1.4,4,3.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Harrisonia abysinica,5.3,1.5,4,2.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Harrisonia abysinica,4,1.5,3,2,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,6,2,6,4,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,7.7,1.3,3.5,3,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,6,1.5,3.5,2,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,12.2,1.4,4.5,3,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Grewia mollis,9,1.6,3.5,2,Declining health,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,10.2,1.4,4,2.5,Declining health,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,5,1.6,2.5,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,5.3,1.4,2.5,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,7.2,1.3,2,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Ekerbegia capensis,6.6,1.3,2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Ekerbegia capensis,5.8,1.5,2,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,4.7,1.6,2,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,4.3,1.6,2,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,4,1.5,2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Ekerbegia capensis,12.2,,0.2,,,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Bridelia micrantha,8.7,1.4,2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,23,,0.3,,,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Ekerbegia capensis,6.8,1.3,2,0.5,Declining health,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Ekerbegia capensis,18,,0.3,,,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,5,1.4,2,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,8.2,1.9,2.3,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,4.8,1.3,2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,8.2,1.3,2.5,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,8,1.4,3,1.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,6.3,1,2,0.5,Declining health,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,6.2,2,2.5,0.5,Dead,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,4.2,1.8,2.5,2,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,5.2,1.3,2.5,2,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,3.4,2,3,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,3.6,1.8,2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,5.5,1.4,2.5,1.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,6,2,2.5,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,4.4,1.8,2.5,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,3.6,1.4,2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,10,1.3,2.5,2,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,7,1.7,2,1.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,5.8,1.6,2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,4.2,1.3,2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,9.5,1.3,2.5,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,3.4,1.8,2.2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,3.5,1.6,2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,4,1.5,2,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Grewia bicolor,3.4,2,2.5,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Lannea barteri,14,1.3,4,2.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,19,1.9,4.5,1,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Allophylus africanus,16,1.3,4.5,4,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,27,1.4,6.5,4,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,11,2,3,0.5,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,11,1.4,4.5,2,Healthy,No
SU25,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Grewia bicolor,12,2,4.5,2.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Allophylus africanus,15,2,2.1,0.2,Dead,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,12.2,1.5,2.5,2,Declining health,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,12,1.6,2.5,2,Declining health,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Grewia mollis,13,2,4,2,Declining health,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Allophylus africanus,24,,1.3,,,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,14,1.4,4.5,1,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,15,1.9,4,1,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,26,2,4.7,1.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,13,1.3,3.5,2,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,10,1.3,2.2,0.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum collinum,12,1.9,3.8,2,Declining health,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,29.2,1.9,5.5,2,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,55,1.3,15,8,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum molle,20,,0.6,,,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Combretum molle,42,,0.7,,,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,4.2,1.4,2.5,1,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Stereospermum kunthiunum,14,2,4,1.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,5,1.4,2,0.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,3.4,1.5,2,0.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,5.8,1.6,2.5,1,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,4.6,1.4,2.5,1,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Annona senegalensis,8.3,2,3.5,2,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Acacia sieberiana,13.4,2,6,2.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Acacia sieberiana,5.2,1.4,2,1,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Acacia sieberiana,5.6,1.3,2,1.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,4.3,1.6,2.3,1.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,4.6,1.7,2.5,1.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,4.3,1.5,2.5,1,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,4,2,2.5,1,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Rhus vulgaris,7,1.3,3.5,1.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Albizia zygia,14,1.4,3,1.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Acacia sieberiana,15,2.3,6,2,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,17,1.9,2,0.2,Dead,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,16.4,1.9,2,0.2,Dead,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,18,1.8,4.5,1.5,Healthy,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Euphorbia candelabrum,13.1,3,3.2,0.5,Declining health,No
SU26,17/12/2018,2018,Mr. X,Bush,Dry Normal Land,Acacia sieberiana,17.8,1.9,6.5,2,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,26.2,,0.3,,,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,23.1,,0.4,,,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,16.8,,0.3,,,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,21.3,1.8,6,4,Declining health,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,8.9,1.8,4,2,Declining health,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Rhus natalensis,8.5,1.7,4,2,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Rhus natalensis,8.1,1.8,4,2,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Acacia polyacantha,4.4,1.5,2.5,2,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Acacia hockii,3.5,1.5,2.5,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Acacia hockii,3.3,1.6,2.5,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Acacia hockii,3.5,1.7,2.5,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Acacia hockii,3.5,1.4,2,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Acacia sieberiana,16,1.7,5,4,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,18,2.5,4,3,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Euphorbia candelabrum,29,1.8,8,4,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Euphorbia candelabrum,27.1,2,8,5,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Euphorbia candelabrum,27.2,3,8,3,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Acacia polyacantha,22,3.5,7,4,Declining health,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Euphorbia candelabrum,36.4,2.5,8,4.5,Healthy,No
SU27,17/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Euphorbia candelabrum,13.4,2,3.5,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Piliostigma thorningii,4.5,1.4,1.8,0.5,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Maytenus ovata,5.2,1.7,2.5,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Maytenus ovata,4.4,1.6,2.5,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Maytenus ovata,6,1.7,2.5,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum collinum,4.4,1.6,2,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,5,1.4,3,1.5,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum fragrans,4.9,1.6,3,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,4,1.6,2.5,1.5,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum collinum,3.5,1.6,2,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum collinum,5.2,1.8,2.5,1.5,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum collinum,5.4,2,3.5,1.5,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum collinum,4.3,1.8,3,1.5,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,7.2,1.5,4,3,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Piliostigma thorningii,10,2,3,1.5,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum collinum,12,2,3.5,2.5,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum collinum,12,1.6,4,3,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Euphorbia candelabrum,13,1.8,3.5,1,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum collinum,16.1,1.4,3,3,Healthy,No
SU27,17/12/2018,2018,Miss Z,Bush,Dry Normal Land,Croton megalocarpus,15.2,2.5,8,3,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Allophylus africanus,9.9,1.7,3,1.5,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Rhus natalensis,12.4,1.4,3,2.5,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,29,,0.5,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Euclea latidens,18.5,1.8,5,4,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Euclea latidens,8.9,1.5,3,1,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,9.5,,0.3,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,8.5,,0.3,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,11.5,,0.3,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Grewia mollis,14.4,,0.3,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Grewia mollis,18.3,,0.3,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Albizia coriaria,22.5,2.5,5,5,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Albizia coriaria,12,,0.3,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Allophylus africanus,10.5,,0.2,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,11.4,2,4,2.5,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Allophylus africanus,18,,0.2,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum collinum,11.9,,0.2,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum collinum,19.9,0.2,0.2,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum collinum,29.5,,0.4,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Grewia mollis,12.2,,0.2,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,18,1.6,7,3,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,12.5,,0.2,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,15.2,,0.2,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,37.3,,0.4,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Euphorbia candelabrum,20,2.5,5,2,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Euphorbia candelabrum,11.5,3.5,5,1,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Euphorbia candelabrum,15.9,3.5,5,1,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum collinum,12.5,,0.2,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Allophylus africanus,15.9,,0.3,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,23.2,,0.3,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum molle,12,,0.2,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum collinum,15.9,,0.2,,,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Euphorbia candelabrum,28,2,10,4,Healthy,No
SU28,18/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum collinum,30.2,0.8,0.8,,,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,19.6,2,4,2.5,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Albizia zygia,21.3,2,5,4,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,8.3,1.4,3,1.5,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,6.2,1.7,3,1.5,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Annona senegalensis,6.4,2,4,1,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Annona senegalensis,4.7,2.5,4,1,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Annona senegalensis,12,1.7,4,3,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,9.1,,1,,,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,32.1,,0.3,,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,17.2,1.5,4,5,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Euclea latidens,15.5,,0.2,,,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,16.8,1.5,4,3,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,16,3,4,2.5,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,13,2.5,4.5,1.5,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,12.2,2,3.5,2.5,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,28.5,2.5,6,4,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Albizia zygia,29.9,2.5,8,6,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,16.5,,0.4,,,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,13.3,,0.2,,,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,31.3,,0.3,,Declining health,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Teclea nobilis,10.5,1.6,4,3,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Lannea barteri,14.9,2,6,3,Healthy,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,13.2,,0.4,,,No
SU28,19/12/2018,2018,Miss Z,Grassland,Dry Normal Land,Combretum collinum,12.7,1.7,3,2.5,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Lannea barteri,8.2,1.4,3.5,1,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Annona senegalensis,8,1.7,4,2,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Annona senegalensis,6,1.4,2.5,1,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Annona senegalensis,7.7,2,3.5,1.5,Healthy,No
